-0.813449144,-0.825942516,-0.95989424,0.952351511,-0.923133373,-0.767831743,0.997636557,0.073525563,0.975234628,-0.819093347,0.98900938,-0.995963812,0.700657189,0.940526307,0.750902295,0.416072607,-0.998372912,-0.907888293,-0.739925325,-0.959097028,0.355519861,0.74123925,-0.917157412,-0.092519186,0.946226835,0.449871272,-0.938046515,-0.993737519,-0.330335289,0.99860692,-0.940938532,0.782606959,0.893875778,-0.349904925,0.796896279,0.056757059,0.712647319,-0.999696016,-0.774954438,0.996156931,0.99981153,0.980796993,-0.997295558,-0.887019753,0.995152771,0.766269267,0.814563394,0.984703362,-0.172710955,-0.859060287,0.999276996,0.31411469,-0.972112298,0.02091204,0.879293084,0.950504422,0.755849779,0.696128786,0.775334716,-0.93222326,0.985672772,0.037727617,0.659914315,-0.88920176,-0.048272308,0.96176666,0.919378519,0.952156842,-0.538998961,-0.903584659,-0.985024512,-0.99862498,-0.511701822,-0.952297807,0.998854578,-0.92207253,0.357317477,0.855932057,-0.992049575,-0.445979536,0.234974921,0.996080518,0.387660772,-0.994015396,0.999921679,-0.939098716,-0.925016344,-0.968257189,0.961857438,0.994412065,-0.837001264,0.919089854,-0.916601479,0.703124583,-0.654821455,0.735467017,-0.6225546,-0.896451235,-0.995048404,0.148050278,-0.861436665,-0.93009758,-0.928420544,-0.051498521,-0.748687327,0.779795945,-0.927208245,-0.774865091,-0.955009043,0.999799192,-0.410429955,-0.688240349,0.904834867,-0.573616028,0.984790385,0.997505307,0.903757989,0.976845026,0.989635825,0.940234363,0.103776112,-0.99914521,-0.992355585,0.219156578,0.934165835,0.993381977,-0.917757809,0.265927076,0.978645504,-0.973125696,0.993104637,-0.999978006,-0.995748103,-0.80268532,0.053532984,0.958421946,-0.918332517,0.965301037,0.058093593,-0.27910313,0.999468327,0.959899068,0.991645515,-0.997068822,0.124590635,0.225184545,-0.43334353,0.001256938,-0.803614795,-0.158789247
-0.998230517,-0.361635327,-0.999673069,0.999996781,-0.999997556,-0.763556838,0.801362574,-0.684738815,0.981930494,-0.999939501,0.999851823,-0.081607066,0.990662813,-0.996926785,-0.999991834,0.614938259,-0.998923838,0.993166625,-0.73992455,-0.999897242,-0.997159421,0.744596362,-0.999957561,0.088075481,-0.754258215,-0.999998152,-0.999623656,-0.999963403,-0.999590576,0.93203181,-0.770030737,0.945947707,-0.966340125,0.999687016,-0.191789627,0.70157969,0.86400789,-0.990570664,0.988081396,0.99394238,0.999954462,0.896168172,-0.82732445,-0.975288153,0.999814868,0.963934898,0.021840524,0.99999553,0.999937117,0.99977845,0.999999821,-0.999282181,-0.79763484,-0.99993968,0.935409427,-0.984631896,0.963769853,-0.849399149,-0.327721506,0.999621212,-0.960252881,0.999990702,0.018832183,-0.999546289,-0.09985204,0.989681959,0.997162402,0.778817236,-0.899688303,-0.999993086,0.999819696,-0.999710083,-0.998099089,-0.999555349,0.958736062,-0.851662278,0.942502499,0.999334753,-0.999993563,-0.778935552,-0.999928892,-0.939761221,0.97313571,-0.999781311,0.534475029,-0.997130573,-0.675982893,-0.96484971,0.998575985,0.999999046,-0.9699561,0.806088448,0.551916003,0.839034796,-0.999813676,0.925027609,-0.999321043,-0.769110143,0.980184317,0.365753025,0.908062637,-0.999300003,-0.999999881,-0.999296665,0.758254647,-0.973935127,0.987065256,0.72586292,-0.915310681,0.99995327,0.993689001,-0.975644946,0.999683321,-0.497037858,0.144673452,0.99971211,0.913267195,0.203942746,0.438307762,-0.999997795,-0.994481444,-0.921437025,-0.653046668,0.479635358,0.892053306,0.999941468,-0.975780606,-0.667198837,0.999728799,-0.99993813,-0.999740839,-0.998246312,-0.570794284,-0.999992311,0.961264014,-0.548919678,0.090705171,-0.999999046,-0.999832213,0.847950816,0.999781311,0.820331812,0.551182389,0.72692126,-0.868413985,-0.529590845,-0.999988854,-0.669809222,0.192038536,0.992329597
0.984667182,0.91814667,-1,0.999996364,0.310059071,0.970106304,0.999981701,0.99616152,-0.999994934,-0.252945989,0.889619231,-1,0.986145794,-0.556759894,0.999962807,0.9796471,-0.99700141,-0.998842418,-0.893661261,-0.999998927,-0.999996781,0.276910514,-0.999975801,-0.996979892,0.999696791,0.999998331,-0.999936104,-0.999985337,-0.999854922,1,-0.998895645,0.999993086,-0.997923732,0.999999881,0.780424654,0.676024616,0.933179319,-0.999999821,0.979447961,0.999999762,1,0.999792457,-0.992771745,-0.944387257,0.99999851,0.999417305,-0.242319286,0.870954514,-0.999991238,-0.660255134,0.999990225,-0.175103322,-0.9993397,0.999358475,0.996605575,0.886229455,0.99935025,0.497285724,0.755531371,0.999926925,-0.988876224,0.994417548,0.892437398,-0.999550104,0.820089161,0.887503207,0.810735762,0.999334157,0.999987245,-0.999519825,-0.981725812,-1,-0.999995589,0.999962509,1,-0.999383152,-0.999999106,0.999879599,-0.999988556,0.01320261,0.065269575,-0.997915685,0.998054087,-0.945663393,0.999970198,-0.999769509,0.712664366,-0.934330702,-0.951119304,0.999999881,-0.981231272,1,-0.031516612,0.924499273,0.987520456,0.999526978,-0.998292387,-0.883858681,-0.999784768,-0.999944031,0.999960124,-0.961847961,-0.998913586,-0.997599065,-0.90218544,0.542386711,-0.999093592,0.909863055,-0.999544322,1,-0.729933083,-0.681629956,0.864651561,0.566738963,0.313538134,0.637755454,-0.982636034,0.996136904,0.999323964,0.465802014,-0.748940766,-1,-0.99335587,0.985237241,0.782721102,0.997726381,0.996887028,0.752872884,0.999985814,-0.999999046,0.927949786,-0.999837101,-0.999992073,0.88690567,0.544463813,0.931135476,0.99859333,0.999973178,-0.99265033,0.992270768,0.999754906,0.988055706,0.998961747,-0.998186469,0.316267788,0.999772847,-0.999862015,-0.98609066,0.999705911,0.369022131
-0.999516726,-0.969238043,-0.999867201,0.999993861,-0.997200191,0.130180612,0.992262363,0.413951069,-0.750803173,-0.968910396,-0.290121704,-0.999954104,0.934789538,-0.278778672,-0.905109167,-0.97741133,-0.931233704,-0.364042461,-0.316453844,-0.999936879,-0.998917222,0.772994757,-0.999880612,-0.991572797,0.210091144,-0.920543611,-0.999983013,-0.99098444,-0.99828589,0.999960423,-0.195082203,0.981216848,-0.996192753,0.963264287,0.999433935,0.675755918,-0.234290749,-0.999070108,0.663129568,0.999970794,0.999652445,0.990899861,0.940473199,-0.981313944,0.999622524,-0.546921611,0.513703585,0.99936974,0.887179732,0.889037848,0.999999762,-0.904229641,-0.866313338,0.473841667,0.98844564,-0.901782632,0.997079074,-0.994605064,-0.437657624,0.988930583,-0.185451299,0.21639967,-0.979871154,-0.99940294,0.891333222,0.984219968,0.674290001,0.204714328,0.976047575,-0.999719501,0.919102907,-0.995300293,-0.999914587,-0.171640292,0.999992132,-0.872584641,-0.999876738,0.999945104,-0.999998689,-0.908868194,-0.995167494,0.912885606,0.543951333,-0.999956667,0.947916985,-0.791262567,-0.120039925,-0.995307088,0.999220014,0.999958992,-0.974551737,0.647462666,0.98984915,0.780529201,-0.9968009,0.782995105,-0.998805165,-0.075811103,0.530418336,-0.931587219,0.99961704,-0.995934129,-0.999977887,-0.996101797,-0.780471563,-0.69811672,-0.926695764,-0.919931054,-0.944040775,0.999874711,0.991721034,-0.888428986,0.999643207,0.823391736,0.74472183,0.207881883,-0.989855945,-0.403346121,-0.346986622,-0.999979556,0.412879914,-0.99536711,-0.820732534,-0.585538447,0.633485496,0.957373619,-0.022319421,0.453633964,0.343220532,-0.999987662,-0.983675659,-0.970424533,-0.778091311,-0.999044478,0.124428168,-0.982098758,0.964544296,-0.994434357,-0.99990803,0.874689639,0.999933362,0.569004118,-0.979924023,-0.068010367,0.932910144,0.607814372,-0.57615459,-0.978888273,0.744346142,0.961763382
0.999962687,-0.997487545,0.005565704,-0.999542356,0.71215415,-0.995249569,0.994643807,0.968570769,0.984872341,0.971678495,0.896404505,0.721891999,-0.892972529,-0.759897232,0.988973141,0.75648582,-0.999922872,-0.352704227,0.388551176,-0.971858382,-0.645383775,0.581942499,-0.745007634,-0.959501326,0.999739051,0.996035039,0.455214441,-0.990477085,0.998187184,0.999962151,-0.993157566,0.744439304,0.593732059,0.999844193,-0.90059942,-0.433583349,-0.882844627,-0.996707201,-0.995851934,0.999776781,1,-0.707243085,-0.998191774,0.206557781,0.9996261,0.074637786,0.99245882,0.597986281,0.898821473,-0.858025551,0.814257562,0.998190463,0.20421645,0.120400406,-0.944289386,0.999387383,-0.016120944,0.977315843,0.991732597,0.122085862,0.283464134,0.94666326,0.996023655,-0.999987602,-0.940388858,-0.914040208,0.172013253,0.992515922,0.982453763,-0.7011078,-0.999996901,-0.999789059,0.988524795,0.967419088,-0.99947691,0.998631537,-0.999985576,-0.948336899,0.532224834,0.957680762,0.999950409,-0.986866474,0.999830067,0.999850273,-0.48067981,-1,-0.149101958,0.176173046,-0.962955356,-0.762776434,0.280614108,0.999229252,-0.869751155,0.876291633,0.997958243,0.999865532,0.594093919,-0.965875089,-0.049655627,0.993796825,-0.99989599,-0.855377436,0.991393864,0.99934274,-0.94719094,-0.764642239,0.271803528,-0.928001881,0.85414803,-0.994170964,-0.803073764,0.991739333,-0.999911249,-0.799514592,0.994727015,0.974215508,-0.960271597,0.999738216,0.999989152,-0.871473789,-0.999807477,-0.999661148,0.40395534,0.985234618,0.999567211,0.999999166,-0.068976268,0.9493047,0.999998212,0.966333032,0.999976039,-0.969390154,-0.999573886,0.999117196,0.955332816,0.990094841,0.590228438,1,0.999999046,-0.048219502,0.963194847,1,0.998865068,0.948786557,0.999923885,0.999517918,-0.999994159,0.820104897,0.077596761,0.505748391
0.499524891,-0.412651896,0.43856439,-0.758591056,0.651820302,-0.263331622,0.599262178,-0.291490018,0.630190313,-0.279512554,0.436667085,-0.98153311,-0.478204936,-0.557410717,-0.56359297,0.336126655,-0.943873763,0.943651199,-0.144500092,-0.100002512,0.134743229,0.686950982,-0.568846703,-0.611732483,0.906630099,0.377360553,-0.209190905,-0.171184048,0.466722697,0.990649462,-0.05321062,0.659785628,0.236578897,-0.488352776,0.201140672,0.111699171,0.14118053,-0.94559902,0.384351045,0.942502618,0.994089663,0.321099818,-0.420788467,-0.068526536,0.983872235,-0.726686418,0.148357138,0.791101038,0.841968894,-0.789394677,0.537916839,-0.235295013,0.020713462,0.020005714,-0.249463901,0.045298126,0.537894547,0.405406237,0.455945164,-0.161913812,0.969860494,-0.697196245,-0.541899443,-0.914573789,-0.056381326,0.258107275,-0.105798721,-0.162423655,-0.568671584,0.430527389,-0.534881353,-0.703669906,0.061795477,-0.721769452,0.860857189,0.480388582,0.199342802,0.014993466,-0.202285603,-0.018717811,0.564427137,0.72936511,0.845887661,-0.448201358,-0.426051497,-0.936790407,-0.129118368,0.213224962,0.720171869,-0.373268217,-0.026684234,0.96012795,-0.776166558,0.631047547,-0.567084014,0.823349476,-0.499219507,-0.046381127,0.501205444,0.186243668,-0.881515265,-0.649725378,-0.07715746,0.253048629,-0.08675725,-0.066247769,0.466998935,0.612109184,-0.436987102,0.160682231,0.312506258,-0.039626248,-0.326979101,0.425238639,0.467972517,0.930532575,-0.397116035,0.737212956,0.658561885,0.314718515,-0.19666481,-0.26986295,-0.332029343,0.601681173,0.81449759,0.852181911,-0.619267166,0.306678295,0.806334972,0.650933862,0.406400144,-0.935957909,-0.467423946,-0.390547007,-0.017072091,0.30221495,-0.124953136,0.665938079,0.859932125,-0.272227138,0.826327682,0.513020337,0.397919893,0.343868196,0.766211987,0.147857457,0.346557379,-0.108872794,-0.583662212,-0.484695971
0.975853086,0.837929249,-0.99277252,0.962172687,0.971876264,0.924449563,-0.202091306,0.968630731,-0.998330832,0.897216082,0.089045294,-0.996506989,-0.386970788,0.216065377,0.976470172,-0.421325564,0.034016177,-0.86545831,-0.862248778,-0.971097767,-0.996703327,0.166712463,-0.999926746,-0.785537362,0.82899338,0.996700227,-0.978936434,-0.583041668,-0.039083321,0.999723732,-0.425334543,0.996531963,-0.803656638,0.997126043,0.818829775,0.349687964,-0.902178824,-0.922938228,0.990712821,0.929154873,0.99977088,0.996075749,0.777350545,-0.033193573,0.431661308,0.880951941,0.469726264,0.884527206,-0.996984243,0.988997519,0.784605086,0.12487758,0.190661713,0.961132228,0.730020881,0.62041086,0.51614964,0.49654144,0.033994384,0.997668803,-0.98366648,0.023142911,0.857281923,-0.467047513,0.14839004,0.315873712,-0.102824278,0.972032964,0.990520418,0.02152146,-0.25421378,-0.964488328,-0.982092083,0.998494744,0.267606944,0.233877718,-0.888130963,0.860339463,-0.999759078,0.035328314,0.859969199,0.792048037,0.883803427,-0.801672876,0.812604487,-0.999732852,-0.221666366,-0.526480377,0.53939265,0.998966753,-0.407133669,0.999898911,0.885331333,0.61811614,0.990909636,0.694259048,-0.717600048,-0.366466641,0.382448792,-0.981263995,0.999912798,-0.367531836,0.38030076,-0.968577981,-0.048663281,0.534085393,-0.211919218,0.430118829,-0.695370257,0.989778459,0.773018062,-0.025545642,0.7347399,0.99974668,-0.304112554,-0.674490631,-0.051563349,0.770723045,0.8989591,0.969316006,-0.899015784,0.39599508,0.634798706,0.838938594,-0.803152323,0.985767841,0.999860525,0.865912735,0.997418344,-0.976391852,0.908874214,0.55877012,-0.958955765,0.603402197,0.691570163,0.937438965,0.787339807,0.982163906,0.608924389,0.937293947,-0.74099195,0.015532695,0.871850073,-0.031934541,-0.981320024,0.945469558,-0.986407161,-0.837997794,0.825662374,-0.564478576
-0.999666512,-0.995398223,0.079341628,0.264708132,-0.543207109,-0.576229036,-0.723836839,-0.999344349,-0.457340747,-0.999410033,0.964478612,-0.984339416,-0.890630782,-0.994335353,-0.99457401,-0.954443812,-0.997108102,0.999925256,-0.729691029,0.992493987,-0.243982449,-0.968148232,-0.999999642,0.776970148,0.998859942,0.760990798,-0.998066247,-0.793053329,-0.617534339,0.99232018,-0.49348259,0.984326065,-0.082639784,-0.999917924,0.706722558,0.389739811,-0.829060018,-0.999951005,0.897158921,0.991954386,0.99955225,0.999803245,-0.210055903,-0.821780384,0.999971032,-0.99919641,-0.795578778,0.999971986,0.751466453,0.929601848,0.998816311,-0.991219461,-0.879952133,0.982186377,-0.947296143,-0.9999367,-0.999641955,-0.815458655,-0.173173875,0.076579362,0.999865353,-0.965941012,-0.998495102,-0.924603701,0.669343948,0.47767818,0.013096015,-0.450637966,0.966057479,-0.855254769,-0.254829764,-0.849033475,0.98952204,-0.973365068,-0.778525412,-0.999302626,-0.533520341,0.997656226,-0.999999285,-0.997278869,-0.835139871,0.993510485,0.998400271,-0.999997854,-0.809414148,-0.999722362,-0.97635448,-0.847536623,0.999988675,0.95174247,-0.991969943,0.962684989,-0.983041525,0.976029515,-0.974621236,0.57990557,-0.999278128,-0.621365011,0.032790631,0.819895506,-0.72620821,-0.976522028,-0.485828251,0.522024632,-0.054070268,-0.244844943,0.094506226,0.966779947,0.217859253,0.613437295,0.955268145,0.092465721,0.783159673,-0.869214058,0.743750393,0.988155663,-0.990652442,-0.136528507,-0.998284101,-0.998604536,-0.453045845,-0.999974012,-0.968052447,-0.876444519,-0.533868968,0.996552289,-0.763453364,-0.476881653,0.99944073,-0.989131033,0.21278213,-0.999404609,0.907104671,-0.999929965,-0.571489811,-0.046405334,0.633109391,-0.985153139,-0.983186483,-0.999980927,0.999999821,-0.335903764,-0.238563955,-0.999861121,0.932728708,-0.999959111,0.713679194,0.612104416,-0.138633296,0.928365648
-0.995471716,-0.998865604,-0.999997497,0.999984324,0.997854054,0.999582112,0.998987138,-0.761362314,-0.99999994,0.129567936,-0.999873281,-1,0.781828523,-0.326823533,0.490527928,-0.999486864,0.871639192,-0.822348297,-0.893162668,-0.999930501,-0.999999821,0.990780473,-0.999999166,-0.999892294,0.999996901,0.997409701,-0.99999994,-0.911304176,-0.991746783,1,-0.649714231,0.997778475,-0.999755681,0.797568262,0.996331155,0.99999845,-0.92392832,-0.99678421,0.999623954,0.999959826,0.999705791,0.999533951,0.99423635,-0.999711812,0.999991477,-0.99839282,0.555446744,0.89763093,-0.979063272,0.741002858,0.999999404,-0.997613549,-0.477869779,0.894118547,0.130944446,-0.999994576,0.99998647,-0.98627311,-0.905718327,0.999994695,-0.959170997,-0.999957681,-0.998349905,-0.998223901,0.654777586,-0.252450049,-0.952556431,0.307766646,0.997562706,-0.966945469,-0.482886225,-0.998791516,-1,0.927645564,0.99999994,-0.999558926,-1,0.999998808,-1,-0.985255897,-0.986486137,0.998502612,0.999781549,-0.999232233,-0.00043723,-0.999553978,0.726976037,-0.983465612,0.968812227,0.999995351,-0.99936831,0.999827862,0.999991834,0.95287168,-0.998792052,0.999933004,-0.999928772,-0.330378622,0.999990523,-0.999975622,1,-0.480236024,-0.99756223,-0.999998212,-0.172356114,-0.99884814,-0.931609333,-0.994447172,-0.999981821,0.999460936,0.984823823,-0.360587418,0.99998349,0.999994755,0.724534631,-0.999892294,-0.990630567,0.659353971,-0.999707222,-0.996174455,0.582910717,0.985512257,-0.921643913,-0.999683976,-0.911720812,-0.941125929,0.999599934,0.783495545,-0.61686641,-0.999999464,-0.999972701,0.998915732,0.997838557,-0.951646268,-0.782401443,-0.999677479,-0.223534688,-1,-0.999930382,-0.932385504,0.999993205,-0.99181205,-0.999847591,0.75429368,0.591820657,0.144422963,0.997324944,-0.998978794,0.998861134,0.619755745
0.994463801,-0.972925365,0.912953675,-0.942529678,0.765058458,-0.568757296,0.98521328,0.926760495,-0.438016474,0.991192877,-0.601781189,-0.718118072,0.500134647,0.812883914,0.956124067,-0.773877144,-0.917848289,-0.994734526,0.494371027,-0.65294826,0.757930398,0.942163348,0.713457525,-0.963886559,-0.577303112,0.813587964,-0.379457235,0.136451796,0.982662141,0.936350286,-0.542077124,0.640229225,0.682304859,0.256908029,-0.737763047,0.29755941,-0.03021431,-0.55872035,-0.985802412,0.914934814,0.974243283,-0.991894066,-0.106395222,-0.979194641,0.010793027,-0.254936397,0.627093971,-0.964012086,0.381783932,-0.495856404,0.997694492,0.912820518,0.640876532,-0.916191399,0.558848739,0.911594689,0.403417706,0.456577092,0.773247957,-0.569393992,-0.921051621,-0.315831959,-0.313188463,-0.999999166,-0.204913527,-0.577060282,-0.665035427,-0.130719244,-0.930163085,-0.995867193,-0.998200536,-0.604644418,0.259587139,0.752976894,-0.957304597,0.797501147,-0.998542547,-0.993919134,0.985593677,-0.312629759,0.697102606,-0.950793982,0.569852591,0.999316096,-0.976253271,-0.999888003,-0.836660862,-0.662551105,-0.581944108,-0.986965418,0.65500623,-0.164485246,-0.062333204,0.227000564,-0.854237795,0.17730917,0.938823938,-0.781296372,0.993199825,0.941666842,-0.966716945,-0.999113262,-0.867575765,0.982999802,-0.964639723,-0.395278722,0.722046494,-0.909188449,0.331346273,-0.889177382,-0.047334999,0.817751944,-0.925099075,0.998370647,0.961904466,-0.190684438,-0.998997152,0.950714111,0.999518335,-0.855853498,0.207788557,-0.231694952,0.859735727,-0.619379461,0.991639435,-0.652917325,-0.984902143,-0.556101561,-0.753146052,0.990651906,0.984699011,0.590652764,-0.012205441,0.844347239,-0.022347691,-0.285604089,0.929125607,0.999888539,0.999507308,-0.091046579,0.999835134,0.999587715,-0.994038701,0.971305668,0.99865669,0.989292741,-0.621406078,-0.147124469,-0.478267193,0.695518792
